,uid
21765,29832.0
21766,29839.0
21767,29191.0
21768,29244.0
21769,29264.0
21770,29279.0
21771,26958.0
21772,26959.0
21773,26492.0
21774,26523.0
21775,26396.0
21776,28788.0
21777,28823.0
21778,28416.0
21779,28458.0
21780,28100.0
21781,28137.0
21782,28015.0
21783,28050.0
21784,27836.0
21785,27871.0
21786,31158.0
21787,31182.0
21788,30805.0
21789,30806.0
21790,30687.0
21791,30719.0
21792,30147.0
21793,30164.0
21794,28340.0
21795,28365.0
21796,28415.0
21797,28431.0
21798,28475.0
21799,28514.0
21800,28818.0
21801,28860.0
21802,29881.0
21803,29894.0
21804,29791.0
21805,29755.0
21806,24099.0
21807,24055.0
21808,22917.0
21809,22959.0
21810,28202.0
21811,28240.0
21812,28379.0
21813,28380.0
21814,28488.0
21815,28473.0
21816,28478.0
21817,33585.0
21818,33567.0
21819,33548.0
21820,33571.0
21821,34021.0
21822,33988.0
21823,33959.0
21824,33915.0
21825,33878.0
21826,34367.0
21827,34357.0
21828,33830.0
21829,33854.0
21830,33982.0
21831,34017.0
21832,33998.0
21833,34036.0
21834,34245.0
21835,34259.0
21836,34290.0
21837,34334.0
21838,34258.0
21839,34318.0
21840,34215.0
21841,34282.0
21842,33916.0
21843,33945.0
21844,33851.0
21845,33889.0
21846,34180.0
21847,34209.0
21848,33202.0
21849,33233.0
21850,33248.0
21851,33237.0
21852,33260.0
21853,33193.0
21854,33217.0
21855,33040.0
21856,33052.0
21857,33061.0
21858,32977.0
21859,32998.0
21860,32775.0
21861,32779.0
21862,32889.0
21863,32914.0
21864,33206.0
21865,33219.0
21866,33377.0
21867,33399.0
21868,35474.0
21869,35581.0
21870,35082.0
21871,35104.0
21872,35090.0
21873,35116.0
21874,35111.0
21875,35140.0
21876,35150.0
21877,35176.0
21878,35196.0
21879,35201.0
21880,35155.0
21881,35178.0
21882,35049.0
21883,35065.0
21884,35099.0
21885,35110.0
21886,35193.0
21887,35226.0
21888,35161.0
21889,35165.0
21890,35130.0
21891,35152.0
21892,35418.0
21893,35442.0
21894,35361.0
21895,35337.0
21896,35321.0
21897,35345.0
21898,35374.0
21899,35394.0
21900,35647.0
21901,35654.0
21902,34066.0
21903,34566.0
21904,34007.0
21905,34200.0
21906,34356.0
21907,34312.0
21908,34166.0
21909,34122.0
21910,34326.0
21911,34296.0
21912,34457.0
21913,34516.0
21914,34260.0
21915,34273.0
21916,34194.0
21917,34151.0
21918,36565.0
21919,36573.0
21920,36582.0
21921,36596.0
21922,36385.0
21923,36395.0
21924,36330.0
21925,36332.0
21926,36241.0
21927,36256.0
21928,36175.0
21929,36183.0
21930,36158.0
21931,36159.0
21932,36165.0
21933,36189.0
21934,36197.0
21935,36025.0
21936,36038.0
21937,36022.0
21938,36040.0
21939,36066.0
21940,36087.0
21941,36076.0
21942,36099.0
21943,35935.0
21944,35943.0
21945,35953.0
21946,35975.0
21947,35839.0
21948,35859.0
21949,35840.0
21950,35870.0
21951,36222.0
21952,36248.0
21953,36306.0
21954,36310.0
21955,36398.0
21956,36416.0
21957,36147.0
21958,36163.0
21959,35793.0
21960,35801.0
21961,35899.0
21962,35912.0
21963,36056.0
21964,36077.0
21965,35973.0
21966,36896.0
21967,36917.0
21968,36944.0
21969,36932.0
21970,36890.0
21971,36909.0
21972,36705.0
21973,36733.0
21974,36701.0
21975,36734.0
21976,36780.0
21977,36746.0
21978,36760.0
21979,36785.0
21980,36607.0
21981,36624.0
21982,36345.0
21983,36357.0
21984,36369.0
21985,36387.0
21986,36402.0
21987,36419.0
21988,36337.0
21989,36351.0
21990,36293.0
21991,36302.0
21992,36285.0
21993,36289.0
21994,36279.0
21995,36291.0
21996,27014.0
21997,27499.0
21998,27560.0
21999,27548.0
22000,27493.0
22001,23552.0
22002,23558.0
22003,23583.0
22004,23819.0
22005,23843.0
22006,23533.0
22007,23518.0
22008,23588.0
22009,23616.0
22010,24611.0
22011,24653.0
22012,24716.0
22013,24743.0
22014,24707.0
22015,24728.0
22016,24533.0
22017,24552.0
22018,24545.0
22019,24558.0
22020,27362.0
22021,27409.0
22022,27378.0
22023,27418.0
22024,27043.0
22025,27060.0
22026,26969.0
22027,26986.0
22028,27018.0
22029,27052.0
22030,25990.0
22031,26040.0
22032,26054.0
22033,26067.0
22034,26563.0
22035,26599.0
22036,26670.0
22037,26681.0
22038,26621.0
22039,26652.0
22040,26547.0
22041,26558.0
22042,25574.0
22043,25617.0
22044,26136.0
22045,26160.0
22046,26385.0
22047,26428.0
22048,26494.0
22049,26529.0
22050,27213.0
22051,27225.0
22052,27091.0
22053,27109.0
22054,27130.0
22055,27159.0
22056,27256.0
22057,27266.0
22058,26890.0
22059,26897.0
22060,26915.0
22061,26924.0
22062,26664.0
22063,26676.0
22064,26569.0
22065,26601.0
22066,24205.0
22067,24247.0
22068,24735.0
22069,24744.0
22070,24756.0
22071,24672.0
22072,24724.0
22073,24473.0
22074,24491.0
22075,24440.0
22076,24462.0
22077,30503.0
22078,30528.0
22079,30486.0
22080,30492.0
22081,30529.0
22082,30533.0
22083,30499.0
22084,30512.0
22085,30179.0
22086,30214.0
22087,30175.0
22088,30226.0
22089,30260.0
22090,30270.0
22091,30242.0
22092,28152.0
22093,28182.0
22094,27872.0
22095,27900.0
22096,27955.0
22097,28014.0
22098,27978.0
22099,28025.0
22100,27855.0
22101,27876.0
22102,27772.0
22103,27801.0
22104,27779.0
22105,27810.0
22106,27700.0
22107,27738.0
22108,27635.0
22109,27666.0
22110,27469.0
22111,27511.0
22112,27528.0
22113,27542.0
22114,23817.0
22115,23763.0
22116,31859.0
22117,31860.0
22118,31818.0
22119,31850.0
22120,31810.0
22121,31812.0
22122,31300.0
22123,31340.0
22124,31238.0
22125,31278.0
22126,31137.0
22127,31205.0
22128,31079.0
22129,31101.0
22130,31187.0
22131,31109.0
22132,31104.0
22133,31106.0
22134,31107.0
22135,31171.0
22136,31180.0
22137,31186.0
22138,30860.0
22139,30862.0
22140,30810.0
22141,30850.0
22142,30799.0
22143,30802.0
22144,30808.0
22145,30839.0
22146,30903.0
22147,30906.0
22148,30865.0
22149,30888.0
22150,30838.0
22151,30883.0
22152,30776.0
22153,30797.0
22154,30811.0
22155,30781.0
22156,30647.0
22157,30667.0
22158,30598.0
22159,30627.0
22160,30482.0
22161,30534.0
22162,30481.0
22163,30521.0
22164,30303.0
22165,30326.0
22166,30393.0
22167,30360.0
22168,30372.0
22169,30305.0
22170,30139.0
22171,30087.0
22172,30015.0
22173,29974.0
22174,30002.0
22175,29996.0
22176,30000.0
22177,30003.0
22178,30008.0
22179,29851.0
22180,29887.0
22181,29751.0
22182,29789.0
22183,29719.0
22184,29750.0
22185,30332.0
22186,30358.0
22187,30329.0
22188,30356.0
22189,30198.0
22190,30216.0
22191,30089.0
22192,30115.0
22193,30196.0
22194,30218.0
22195,30079.0
22196,30105.0
22197,30045.0
22198,30068.0
22199,29905.0
22200,29925.0
22201,29831.0
22202,29850.0
22203,29860.0
22204,29878.0
22205,29853.0
22206,29859.0
22207,28900.0
22208,28901.0
22209,28912.0
22210,28933.0
22211,28904.0
22212,28937.0
22213,28939.0
22214,28905.0
22215,28925.0
22216,28899.0
22217,28436.0
22218,28471.0
22219,28510.0
22220,28511.0
22221,28335.0
22222,28320.0
22223,28155.0
22224,28156.0
22225,28106.0
22226,28110.0
22227,28128.0
22228,28140.0
22229,28117.0
22230,28086.0
22231,28099.0
22232,28029.0
22233,28061.0
22234,28070.0
22235,28082.0
22236,28018.0
22237,28038.0
22238,27904.0
22239,27897.0
22240,27750.0
22241,27765.0
22242,27686.0
22243,27701.0
22244,27689.0
22245,27705.0
22246,27746.0
22247,27775.0
22248,27490.0
22249,27473.0
22250,27544.0
22251,27570.0
22252,27551.0
22253,27571.0
22254,27656.0
22255,27664.0
22256,27707.0
22257,27719.0
22258,27782.0
22259,27788.0
22260,27731.0
22261,27752.0
22262,1190.0
22263,2512.0
22264,2514.0
22265,2506.0
22266,3864.0
22267,3900.0
22268,33132.0
22269,33151.0
22270,33168.0
22271,33190.0
22272,33215.0
22273,33216.0
22274,34094.0
22275,34119.0
22276,34054.0
22277,34058.0
22278,34136.0
22279,34142.0
22280,34077.0
22281,34102.0
22282,33730.0
22283,33736.0
22284,33693.0
22285,33699.0
22286,33692.0
22287,33722.0
22288,33702.0
22289,33732.0
22290,33425.0
22291,33445.0
22292,33417.0
22293,33439.0
22294,33442.0
22295,33424.0
22296,33412.0
22297,33414.0
22298,33446.0
22299,33451.0
22300,32350.0
22301,32353.0
22302,32463.0
22303,32469.0
22304,32491.0
22305,32496.0
22306,34188.0
22307,34227.0
22308,34271.0
22309,34316.0
22310,34424.0
22311,34449.0
22312,34496.0
22313,34584.0
22314,34598.0
22315,34613.0
22316,34587.0
22317,34608.0
22318,34637.0
22319,34384.0
22320,34403.0
22321,34447.0
22322,34478.0
22323,33459.0
22324,33490.0
22325,33714.0
22326,33747.0
22327,33771.0
22328,33808.0
22329,33381.0
22330,33513.0
22331,33341.0
22332,33346.0
22333,33338.0
22334,33227.0
22335,33268.0
22336,33327.0
22337,33226.0
22338,33228.0
22339,33234.0
22340,32715.0
22341,32716.0
22342,32893.0
22343,32896.0
22344,32868.0
22345,32897.0
22346,33138.0
22347,33126.0
22348,33973.0
22349,33987.0
22350,33046.0
22351,33048.0
22352,33049.0
22353,32984.0
22354,32992.0
22355,33071.0
22356,33072.0
22357,33026.0
22358,33058.0
22359,32902.0
22360,32940.0
22361,32882.0
22362,32913.0
22363,32877.0
22364,32887.0
22365,32701.0
22366,32719.0
22367,32741.0
22368,32669.0
22369,32672.0
22370,32667.0
22371,32793.0
22372,32808.0
22373,32777.0
22374,32822.0
22375,32866.0
22376,32707.0
22377,32733.0
22378,32694.0
22379,32685.0
22380,32689.0
22381,32728.0
22382,32732.0
22383,32734.0
22384,32697.0
22385,32730.0
22386,32678.0
22387,32842.0
22388,32675.0
22389,32688.0
22390,32665.0
22391,32680.0
22392,32717.0
22393,32711.0
22394,32712.0
22395,32644.0
22396,32645.0
22397,32673.0
22398,32662.0
22399,32668.0
22400,32699.0
22401,32664.0
22402,32659.0
22403,32696.0
22404,32647.0
22405,32633.0
22406,32638.0
22407,32654.0
22408,32687.0
22409,32643.0
22410,32702.0
22411,32703.0
22412,32649.0
22413,32677.0
22414,32635.0
22415,32618.0
22416,32619.0
22417,32616.0
22418,32632.0
22419,32640.0
22420,32666.0
22421,32682.0
22422,32683.0
22423,32686.0
22424,32824.0
22425,32849.0
22426,32829.0
22427,32853.0
22428,32847.0
22429,32870.0
22430,33077.0
22431,33078.0
22432,33075.0
22433,33028.0
22434,33038.0
22435,33041.0
22436,33545.0
22437,33546.0
22438,33544.0
22439,33556.0
22440,33570.0
22441,33624.0
22442,33636.0
22443,34074.0
22444,34101.0
22445,34020.0
22446,34040.0
22447,33997.0
22448,33999.0
22449,33903.0
22450,33942.0
22451,34024.0
22452,34045.0
22453,33989.0
22454,33994.0
22455,34565.0
22456,34389.0
22457,34417.0
22458,34378.0
22459,34398.0
22460,34382.0
22461,34402.0
22462,34303.0
22463,34317.0
22464,34268.0
22465,34270.0
22466,35378.0
22467,35397.0
22468,35414.0
22469,35437.0
22470,35158.0
22471,35166.0
22472,35122.0
22473,35144.0
22474,35128.0
22475,35159.0
22476,35399.0
22477,35403.0
22478,35384.0
22479,35395.0
22480,35563.0
22481,35551.0
22482,35035.0
22483,35045.0
22484,34929.0
22485,34960.0
22486,34978.0
22487,34992.0
22488,34970.0
22489,34964.0
22490,34974.0
22491,34922.0
22492,34953.0
22493,34920.0
22494,34897.0
22495,34919.0
22496,34740.0
22497,34746.0
22498,34757.0
22499,34788.0
22500,34458.0
22501,34480.0
22502,34493.0
22503,34523.0
22504,34503.0
22505,34533.0
22506,34590.0
22507,34606.0
22508,34570.0
22509,34586.0
22510,34564.0
22511,34578.0
22512,34404.0
22513,34440.0
22514,35673.0
22515,35689.0
22516,35686.0
22517,35693.0
22518,35215.0
22519,35195.0
22520,35208.0
22521,35163.0
22522,35131.0
22523,35123.0
22524,35143.0
22525,34871.0
22526,34893.0
22527,34861.0
22528,34890.0
22529,34831.0
22530,34839.0
22531,34838.0
22532,34814.0
22533,34827.0
22534,34807.0
22535,34808.0
22536,34812.0
22537,34718.0
22538,34741.0
22539,34713.0
22540,34733.0
22541,34685.0
22542,34709.0
22543,34681.0
22544,34711.0
22545,36240.0
22546,36254.0
22547,36264.0
22548,36271.0
22549,36226.0
22550,36247.0
22551,36154.0
22552,36136.0
22553,36168.0
22554,36190.0
22555,36146.0
22556,36167.0
22557,35985.0
22558,36000.0
22559,35965.0
22560,36058.0
22561,36073.0
22562,36057.0
22563,36071.0
22564,35997.0
22565,36010.0
22566,36003.0
22567,36018.0
22568,35962.0
22569,35970.0
22570,35952.0
22571,35958.0
22572,35806.0
22573,35818.0
22574,35854.0
22575,35873.0
22576,29766.0
22577,29801.0
22578,29814.0
22579,29849.0
22580,30409.0
22581,30422.0
22582,30552.0
22583,30586.0
22584,30613.0
22585,30657.0
22586,30592.0
22587,30607.0
22588,30645.0
22589,30654.0
22590,30659.0
22591,30686.0
22592,30878.0
22593,30916.0
22594,30823.0
22595,30872.0
22596,30930.0
22597,30951.0
22598,30816.0
22599,30848.0
22600,30679.0
22601,30713.0
22602,30653.0
22603,30670.0
22604,30589.0
22605,30614.0
22606,30561.0
22607,30567.0
22608,28781.0
22609,28794.0
22610,28766.0
22611,28778.0
22612,28787.0
22613,28764.0
22614,21188.0
22615,21234.0
22616,21332.0
22617,21376.0
22618,20715.0
22619,20765.0
22620,20873.0
22621,20916.0
22622,20718.0
22623,20767.0
22624,20927.0
22625,20918.0
22626,20899.0
22627,20913.0
22628,34958.0
22629,34962.0
22630,35030.0
22631,35059.0
22632,35009.0
22633,35020.0
22634,33675.0
22635,32066.0
22636,32114.0
22637,32115.0
22638,32186.0
22639,31130.0
22640,31200.0
22641,30076.0
22642,30117.0
22643,36920.0
22644,36899.0
22645,36913.0
22646,36875.0
22647,36891.0
22648,36724.0
22649,36744.0
22650,36356.0
22651,36392.0
22652,36235.0
22653,36263.0
22654,36074.0
22655,36096.0
22656,36104.0
22657,35465.0
22658,35483.0
22659,35791.0
22660,35803.0
22661,35796.0
22662,35779.0
22663,35795.0
22664,35764.0
22665,35768.0
22666,35771.0
22667,35767.0
22668,35784.0
22669,35655.0
22670,35657.0
22671,35661.0
22672,35648.0
22673,35658.0
22674,35494.0
22675,35495.0
22676,35512.0
22677,35557.0
22678,35535.0
22679,35555.0
22680,36804.0
22681,36816.0
22682,36809.0
22683,36820.0
22684,36784.0
22685,36793.0
22686,36731.0
22687,36747.0
22688,36706.0
22689,36720.0
22690,36709.0
22691,36732.0
22692,36739.0
22693,36748.0
22694,36599.0
22695,36584.0
22696,36595.0
22697,36594.0
22698,36572.0
22699,36589.0
22700,36558.0
22701,36562.0
22702,36367.0
22703,36431.0
22704,35946.0
22705,35960.0
22706,35930.0
22707,35937.0
22708,35934.0
22709,35955.0
22710,35967.0
22711,35972.0
22712,36448.0
22713,36462.0
22714,36695.0
22715,36708.0
22716,36684.0
22717,36635.0
22718,36644.0
22719,36638.0
22720,36643.0
22721,36698.0
22722,36717.0
22723,36707.0
22724,36721.0
22725,36680.0
22726,36691.0
22727,36681.0
22728,36694.0
22729,36763.0
22730,36775.0
22731,36759.0
22732,36769.0
22733,36779.0
22734,36792.0
22735,36318.0
22736,36320.0
22737,36298.0
22738,36309.0
22739,36296.0
22740,36304.0
22741,36349.0
22742,36361.0
22743,36366.0
22744,36373.0
22745,36406.0
22746,36425.0
22747,36468.0
22748,36481.0
22749,36435.0
22750,36447.0
22751,36489.0
22752,36504.0
22753,36475.0
22754,36479.0
22755,36483.0
22756,36477.0
22757,36488.0
22758,36622.0
22759,36631.0
22760,36611.0
22761,36629.0
22762,36598.0
22763,36605.0
22764,36602.0
22765,36617.0
22766,36370.0
22767,36375.0
22768,36365.0
22769,36343.0
22770,36352.0
22771,36192.0
22772,36200.0
22773,36202.0
22774,36174.0
22775,36178.0
22776,36180.0
22777,36188.0
22778,36201.0
22779,37268.0
22780,37274.0
22781,37205.0
22782,37207.0
22783,36976.0
22784,36991.0
22785,37001.0
22786,37014.0
22787,32023.0
22788,32026.0
22789,32050.0
22790,32086.0
22791,31981.0
22792,31991.0
22793,32020.0
22794,31967.0
22795,31992.0
22796,31951.0
22797,31979.0
22798,31861.0
22799,31871.0
22800,31772.0
22801,31774.0
22802,31907.0
22803,31511.0
22804,31552.0
22805,31586.0
22806,31654.0
22807,31404.0
22808,31418.0
22809,31364.0
22810,31375.0
22811,31379.0
22812,31397.0
22813,31416.0
22814,31660.0
22815,31696.0
22816,31672.0
22817,31700.0
22818,31652.0
22819,31661.0
22820,33554.0
22821,33560.0
22822,32534.0
22823,32563.0
22824,32464.0
22825,32497.0
22826,32468.0
22827,32503.0
22828,32351.0
22829,30271.0
22830,30327.0
22831,30210.0
22832,30256.0
22833,30184.0
22834,29416.0
22835,29436.0
22836,30859.0
22837,30905.0
22838,30858.0
22839,30846.0
22840,30610.0
22841,30639.0
22842,30737.0
22843,30745.0
22844,30622.0
22845,30631.0
22846,30461.0
22847,30495.0
22848,30893.0
22849,30913.0
22850,30854.0
22851,30884.0
22852,30761.0
22853,30779.0
22854,30785.0
22855,30759.0
22856,30767.0
22857,30535.0
22858,30543.0
22859,30264.0
22860,30294.0
22861,30249.0
22862,30267.0
22863,30280.0
22864,30304.0
22865,29946.0
22866,29866.0
22867,29899.0
22868,29834.0
22869,29837.0
22870,29888.0
22871,29935.0
22872,29854.0
22873,29884.0
22874,29768.0
22875,29770.0
22876,29434.0
22877,29470.0
22878,29402.0
22879,29432.0
22880,29343.0
22881,29377.0
22882,29131.0
22883,29173.0
22884,29094.0
22885,29123.0
22886,29136.0
22887,29171.0
22888,28711.0
22889,28770.0
22890,29368.0
22891,29370.0
22892,29312.0
22893,29348.0
22894,29621.0
22895,29631.0
22896,29626.0
22897,29672.0
22898,29734.0
22899,29765.0
22900,28485.0
22901,28506.0
22902,28369.0
22903,28398.0
22904,28429.0
22905,28450.0
22906,28361.0
22907,28386.0
22908,28316.0
22909,28319.0
22910,26809.0
22911,26848.0
22912,32721.0
22913,32737.0
22914,32919.0
22915,32953.0
22916,33188.0
22917,33205.0
22918,33176.0
22919,33195.0
22920,33108.0
22921,33116.0
22922,33095.0
22923,32918.0
22924,32954.0
22925,32983.0
22926,33002.0
22927,32670.0
22928,32704.0
22929,32787.0
22930,32799.0
22931,32676.0
22932,32700.0
22933,33308.0
22934,33331.0
22935,33457.0
22936,33465.0
22937,33398.0
22938,33402.0
22939,33390.0
22940,33416.0
22941,32748.0
22942,32751.0
22943,32821.0
22944,32854.0
22945,32599.0
22946,32609.0
22947,32820.0
22948,32770.0
22949,32526.0
22950,32549.0
22951,32762.0
22952,32802.0
22953,32739.0
22954,32740.0
22955,33223.0
22956,33265.0
22957,33035.0
22958,33044.0
22959,33056.0
22960,32967.0
22961,32990.0
22962,32958.0
22963,33018.0
22964,33042.0
22965,33068.0
22966,33173.0
22967,33196.0
22968,33086.0
22969,33137.0
22970,33105.0
22971,33128.0
22972,33142.0
22973,33199.0
22974,32489.0
22975,32490.0
22976,32492.0
22977,32610.0
22978,32604.0
22979,32652.0
22980,32698.0
22981,32803.0
22982,32860.0
22983,32837.0
22984,32872.0
22985,32651.0
22986,32724.0
22987,32627.0
22988,32692.0
22989,32884.0
22990,32910.0
22991,32407.0
22992,32414.0
22993,32419.0
22994,32513.0
22995,32518.0
22996,32509.0
22997,32789.0
22998,32766.0
22999,32285.0
23000,32292.0
23001,32296.0
23002,33400.0
23003,33406.0
23004,33805.0
23005,33834.0
23006,33820.0
23007,33858.0
23008,33868.0
23009,33909.0
23010,33826.0
23011,33839.0
23012,33807.0
23013,33817.0
23014,33045.0
23015,33067.0
23016,33584.0
23017,33599.0
23018,33602.0
23019,33614.0
23020,33580.0
23021,33606.0
23022,33484.0
23023,33500.0
23024,33511.0
23025,33526.0
23026,34873.0
23027,34937.0
23028,34935.0
23029,34985.0
23030,34906.0
23031,34931.0
23032,34979.0
23033,34991.0
23034,34927.0
23035,34548.0
23036,34573.0
23037,34016.0
23038,34108.0
23039,34080.0
23040,34106.0
23041,34052.0
23042,33062.0
23043,33063.0
23044,32909.0
23045,32920.0
23046,16812.0
23047,16873.0
23048,33664.0
23049,33681.0
23050,33609.0
23051,33613.0
23052,33837.0
23053,33861.0
23054,33700.0
23055,33731.0
23056,33724.0
23057,33777.0
23058,33719.0
23059,33753.0
23060,33272.0
23061,33288.0
23062,33611.0
23063,33617.0
23064,33783.0
23065,33803.0
23066,33822.0
23067,33849.0
23068,34438.0
23069,34473.0
23070,34414.0
23071,34450.0
23072,34412.0
23073,34425.0
23074,34107.0
23075,34147.0
23076,34067.0
23077,34103.0
23078,34128.0
23079,34153.0
23080,33866.0
23081,33895.0
23082,33812.0
23083,33828.0
23084,33821.0
23085,33857.0
23086,33774.0
23087,33801.0
23088,33907.0
23089,33798.0
23090,33847.0
23091,33901.0
23092,32217.0
23093,34232.0
23094,33504.0
23095,33518.0
23096,33501.0
23097,33538.0
23098,33535.0
23099,33561.0
23100,33594.0
23101,33583.0
23102,33605.0
23103,33632.0
23104,36324.0
23105,36331.0
23106,36327.0
23107,36334.0
23108,36305.0
23109,36336.0
23110,36422.0
23111,36457.0
23112,36380.0
23113,36414.0
23114,36348.0
23115,36384.0
23116,36560.0
23117,36563.0
23118,36390.0
23119,36405.0
23120,36426.0
23121,36243.0
23122,36274.0
23123,36216.0
23124,36217.0
23125,36221.0
23126,36275.0
23127,36246.0
23128,36257.0
23129,36441.0
23130,36466.0
23131,36428.0
23132,36434.0
23133,36530.0
23134,36541.0
23135,36498.0
23136,36485.0
23137,36411.0
23138,36423.0
23139,37338.0
23140,37350.0
23141,37322.0
23142,37327.0
23143,37225.0
23144,37236.0
23145,37227.0
23146,37241.0
23147,37200.0
23148,37210.0
23149,37212.0
23150,37221.0
23151,37159.0
23152,37176.0
23153,37053.0
23154,37065.0
23155,37121.0
23156,37131.0
23157,37059.0
23158,37062.0
23159,37078.0
23160,37092.0
23161,37139.0
23162,37149.0
23163,37164.0
23164,37172.0
23165,37163.0
23166,37169.0
23167,37143.0
23168,37154.0
23169,37134.0
23170,37142.0
23171,37110.0
23172,37100.0
23173,37086.0
23174,37095.0
23175,37019.0
23176,37043.0
23177,37004.0
23178,37008.0
23179,36961.0
23180,36962.0
23181,36971.0
23182,36941.0
23183,36946.0
23184,36945.0
23185,36953.0
23186,36955.0
23187,36970.0
23188,36963.0
23189,36943.0
23190,36959.0
23191,36870.0
23192,36879.0
23193,36904.0
23194,36928.0
23195,36908.0
23196,36929.0
23197,36865.0
23198,36884.0
23199,36807.0
23200,36815.0
23201,36749.0
23202,36765.0
23203,36783.0
23204,36788.0
23205,36800.0
23206,36808.0
23207,36794.0
23208,36802.0
23209,36736.0
23210,36742.0
23211,36761.0
23212,36766.0
23213,36690.0
23214,36716.0
23215,36671.0
23216,36676.0
23217,36679.0
23218,36696.0
23219,36704.0
23220,36714.0
23221,1780.0
23222,1785.0
23223,1789.0
23224,1803.0
23225,1810.0
23226,23397.0
23227,23398.0
23228,22170.0
23229,22187.0
23230,11258.0
23231,11286.0
23232,6308.0
23233,313.0
23234,3715.0
23235,3725.0
23236,3702.0
23237,3759.0
23238,3770.0
23239,3750.0
23240,31725.0
23241,31731.0
23242,31737.0
23243,31744.0
23244,31755.0
23245,31328.0
23246,31334.0
23247,31255.0
23248,31291.0
23249,31065.0
23250,31094.0
23251,33263.0
23252,33238.0
23253,33204.0
23254,33230.0
23255,33110.0
23256,33144.0
23257,33113.0
23258,33140.0
23259,30062.0
23260,30078.0
23261,31794.0
23262,31819.0
23263,31666.0
23264,31689.0
23265,34164.0
23266,34137.0
23267,34501.0
23268,34525.0
23269,34390.0
23270,34416.0
23271,34506.0
23272,34536.0
23273,33831.0
23274,33864.0
23275,33904.0
23276,33930.0
23277,27669.0
23278,27670.0
23279,20061.0
23280,20078.0
23281,14756.0
23282,14800.0
23283,15330.0
23284,15542.0
23285,13818.0
23286,13871.0
23287,13971.0
23288,14031.0
23289,25897.0
23290,25910.0
23291,20019.0
23292,22747.0
23293,22775.0
23294,16761.0
23295,16836.0
23296,18632.0
23297,18599.0
23298,18660.0
23299,18677.0
23300,14393.0
23301,14396.0
23302,12056.0
23303,12087.0
23304,12008.0
23305,12021.0
23306,11836.0
23307,11882.0
23308,9766.0
23309,9785.0
23310,4393.0
23311,4421.0
23312,20018.0
23313,20035.0
23314,19980.0
23315,20002.0
23316,19967.0
23317,18215.0
23318,18238.0
23319,18178.0
23320,18210.0
23321,17567.0
23322,17592.0
23323,17823.0
23324,17846.0
23325,17882.0
23326,35833.0
23327,35838.0
23328,35595.0
23329,35601.0
23330,34655.0
23331,34657.0
23332,37546.0
23333,37562.0
23334,37528.0
23335,37545.0
23336,37510.0
23337,37534.0
23338,37500.0
23339,37522.0
23340,37483.0
23341,37485.0
23342,37363.0
23343,37365.0
23344,37397.0
23345,37373.0
23346,37398.0
23347,37403.0
23348,37392.0
23349,37370.0
23350,37254.0
23351,37257.0
23352,37261.0
23353,37273.0
23354,37255.0
23355,37266.0
23356,37279.0
23357,37285.0
23358,37195.0
23359,37201.0
23360,37192.0
23361,37184.0
23362,37247.0
23363,37250.0
23364,37220.0
23365,37232.0
23366,37303.0
23367,37304.0
23368,37288.0
23369,37314.0
23370,37278.0
23371,37280.0
23372,37107.0
23373,37115.0
23374,37165.0
23375,37181.0
23376,37117.0
23377,37114.0
23378,37094.0
23379,37135.0
23380,36719.0
23381,36737.0
23382,36987.0
23383,36882.0
23384,36910.0
23385,36957.0
23386,36989.0
23387,36948.0
23388,36972.0
23389,37002.0
23390,37058.0
23391,37085.0
23392,36660.0
23393,36713.0
23394,36905.0
23395,36906.0
23396,36813.0
23397,36823.0
23398,36789.0
23399,36810.0
23400,36973.0
23401,37054.0
23402,37067.0
23403,37074.0
23404,37009.0
23405,37030.0
23406,36915.0
23407,36936.0
23408,36517.0
23409,36535.0
23410,35473.0
23411,35498.0
23412,31184.0
23413,31226.0
23414,27312.0
23415,28915.0
23416,28916.0
23417,37706.0
23418,37718.0
23419,37741.0
23420,37739.0
23421,37747.0
23422,37786.0
23423,37791.0
23424,37771.0
23425,37792.0
23426,37757.0
23427,37760.0
23428,37759.0
23429,37773.0
23430,37823.0
23431,37838.0
23432,37873.0
23433,37882.0
23434,37911.0
23435,37923.0
23436,37921.0
23437,37927.0
23438,37932.0
23439,37938.0
23440,37942.0
23441,37944.0
23442,37967.0
23443,37972.0
23444,38047.0
23445,38050.0
23446,38005.0
23447,38008.0
23448,37988.0
23449,37993.0
23450,37975.0
23451,37978.0
23452,37991.0
23453,37997.0
23454,37954.0
23455,37956.0
23456,37957.0
23457,37859.0
23458,37863.0
23459,37842.0
23460,37852.0
23461,37831.0
23462,37824.0
23463,37826.0
23464,37645.0
23465,37658.0
23466,37521.0
23467,37523.0
23468,37466.0
23469,37467.0
23470,37649.0
23471,37653.0
23472,37137.0
23473,37161.0
23474,37194.0
23475,37046.0
23476,37070.0
23477,36892.0
23478,37260.0
23479,37267.0
23480,37251.0
23481,37259.0
23482,37323.0
23483,37326.0
23484,37333.0
23485,37346.0
23486,37351.0
23487,37352.0
23488,37321.0
23489,37324.0
23490,37335.0
23491,37345.0
23492,37307.0
23493,37330.0
23494,37282.0
23495,37287.0
23496,37292.0
23497,37308.0
23498,37283.0
23499,37306.0
23500,37224.0
23501,37228.0
23502,36699.0
23503,36620.0
23504,36621.0
23505,34622.0
23506,34638.0
23507,37657.0
23508,37666.0
23509,37799.0
23510,37818.0
23511,37703.0
23512,37711.0
23513,37709.0
